,english,mandarin,chinese_dialects,malay,tamil,other_indian_languages,eng_mand,eng_chn_dlt,eng_mly,eng_oth_ind_lang,eng_oth_lang,mand_eng,mand_chn_dlt,mand_oth_lang,chn_dlt_eng,chn_dlt_mand,chn_dlt_oth_lang,mly_eng,mly_oth_lang,tml_eng,tml_oth_lang,oth_ind_lang_eng,oth_ind_lang_oth_lang,oth_lang_eng,oth_lang_oth_non_eng_lang,eng_tml,no_religion,buddhism,taoism,islam,hinduism,sikhism,catholic_christian,other_christians,other_religions,chinese,malays,indian,planning_area,year
1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WOODLANDS,2018
1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YISHUN,2018
1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOWNTOWN CORE,2018
1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARINA EAST,2018
1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARINA SOUTH,2018
1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUSEUM,2018
1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEWTON,2018
1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ORCHARD,2018
1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OUTRAM,2018
1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KALLANG,2018
1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIM CHU KANG,2018
1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANDAI,2018
1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARINE PARADE,2018
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NORTH-EASTERN ISLANDS,2018
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOVENA,2018
1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PASIR RIS,2018
1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAYA LEBAR,2018
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RIVER VALLEY,2018
1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROCHOR,2018
1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SINGAPORE RIVER,2018
1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STRAITS VIEW,2018
1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANG MO KIO,2019
1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEDOK,2019
1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BISHAN,2019
1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOON LAY,2019
1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUKIT BATOK,2019
1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUKIT MERAH,2019
1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHOA CHU KANG,2019
1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUKIT PANJANG,2019
1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JURONG EAST,2019
1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUEENSTOWN,2019
1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JURONG WEST,2019
1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUKIT TIMAH,2019
1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CENTRAL WATER CATCHMENT,2019
1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHANGI,2019
1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHANGI BAY,2019
1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TENGAH,2019
1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLEMENTI,2019
1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GEYLANG,2019
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOUGANG,2019
1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIONEER,2019
1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PUNGGOL,2019
1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SELETAR,2019
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEMBAWANG,2019
1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SENGKANG,2019
1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SERANGOON,2019
1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIMPANG,2019
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOUTHERN ISLANDS,2019
1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUNGEI KADUT,2019
1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TAMPINES,2019
1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TANGLIN,2019
1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOA PAYOH,2019
1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TUAS,2019
1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WESTERN ISLANDS,2019
1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WESTERN WATER CATCHMENT,2019
1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WOODLANDS,2019
1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YISHUN,2019
1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOWNTOWN CORE,2019
1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARINA EAST,2019
1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARINA SOUTH,2019
1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MUSEUM,2019
1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEWTON,2019
1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ORCHARD,2019
1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OUTRAM,2019
1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KALLANG,2019
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LIM CHU KANG,2019
1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MANDAI,2019
1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARINE PARADE,2019
1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NORTH-EASTERN ISLANDS,2019
1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NOVENA,2019
1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PASIR RIS,2019
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAYA LEBAR,2019
1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RIVER VALLEY,2019
1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROCHOR,2019
1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SINGAPORE RIVER,2019
1099,9539,12832,6155,2271,796,0,36610,5503,4148,992,1329,19424,15200,292,2161,9965,720,4324,112,3067,59,614,271,608,362,3920,30141,49544,17279,10952,6661,342,12143,16339,214,134360,11140,12820,STRAITS VIEW,2019
1100,21410,16472,7560,7811,400,0,65469,10488,16270,4778,2498,28120,19206,267,3155,10797,824,16584,207,2678,223,1395,316,1148,241,3281,47193,69927,18890,40660,10321,1058,20874,29299,511,201780,39320,24440,ANG MO KIO,2020
1101,7668,4086,1729,514,131,0,31664,4638,2233,712,1046,8935,5363,80,1278,3074,485,1154,84,1022,57,163,123,411,110,2259,19247,21950,5304,3382,3217,146,8607,14759,189,75050,3190,6490,BEDOK,2020
1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BISHAN,2020
1103,7657,9602,2972,3497,770,0,36459,5416,9555,1824,1394,22282,12365,142,1404,6016,480,10885,139,3980,110,924,457,645,473,3813,26343,41591,12344,23059,9228,377,8125,17726,380,113470,25250,14940,BOON LAY,2020
1104,8007,6869,6780,2961,902,0,36364,5531,3475,1074,1569,15334,10737,87,2503,9163,675,4065,211,3026,144,509,63,797,372,3813,29934,42224,11813,12248,6308,656,8167,16675,560,120850,11440,14000,BUKIT BATOK,2020
1105,7066,11464,3204,4017,1061,0,46256,3790,15386,1639,2102,29879,16025,168,1505,6726,373,17272,104,4292,227,852,280,927,244,6117,29826,51662,17284,34825,9963,319,8605,15082,320,133510,35510,18030,BUKIT MERAH,2020
1106,6491,7943,2786,2786,365,0,34770,3086,9066,1050,1109,21327,12674,191,1185,5749,354,10339,85,2315,101,521,71,609,146,3487,22937,37693,13519,20325,5239,365,7077,12715,242,102810,21700,10340,CHOA CHU KANG,2020
1107,2467,5522,2073,2565,560,0,14108,2289,4091,907,606,10379,6694,134,887,4476,382,6117,95,2305,96,441,84,410,135,2017,12575,21756,7343,12743,4832,183,2879,6552,145,55420,12710,8600,BUKIT PANJANG,2020
1108,6957,4345,3868,952,362,0,22797,4346,3041,980,1301,9537,5691,83,1948,4981,531,2992,65,1354,139,295,88,440,329,1394,18942,22997,5856,6785,3496,468,6802,14755,202,78160,6940,7050,JURONG EAST,2020
1109,8122,23544,6087,8846,1652,0,48562,3815,17377,2010,2017,41370,23776,552,2304,10639,834,21689,141,7208,196,1236,388,1768,633,6144,41074,78615,24184,46353,12143,666,7769,14345,620,183570,46530,26350,QUEENSTOWN,2020
1110,13183,1922,727,107,31,0,29593,5594,958,1126,1748,7374,2066,63,1036,1192,109,211,36,193,15,168,0,771,295,575,17733,11103,3015,736,2063,227,7950,19824,312,67410,640,3860,JURONG WEST,2020
1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUKIT TIMAH,2020
1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,620,320,CENTRAL WATER CATCHMENT,2020
1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHANGI,2020
1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHANGI BAY,2020
1115,5608,4768,2525,1844,343,0,25163,3892,3281,674,1153,10740,5977,130,1607,4111,340,3921,96,1551,78,507,42,558,213,1404,18417,23091,6399,9033,3398,356,5608,12695,303,73620,8290,6980,TENGAH,2020
1116,5107,7482,3491,2918,450,0,23100,3062,5113,1069,869,13001,9281,168,1474,5584,438,6466,113,1755,92,547,78,434,227,1102,20690,32411,9027,15328,2892,193,5033,10996,180,85430,12480,8620,CLEMENTI,2020
1117,12200,16119,5853,2794,889,0,58411,7643,8175,1524,1268,31768,20840,270,2363,10196,636,9605,86,4205,147,503,241,827,286,5382,40403,66030,19523,20294,8710,967,17093,22185,670,184790,18760,18730,GEYLANG,2020
1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOUGANG,2020
1119,8279,8255,2502,2306,377,0,53779,3829,13292,2286,1726,27731,9334,319,1482,5071,336,8902,94,1410,53,704,151,481,130,2720,28518,45742,10550,20960,4976,280,9104,14861,356,131940,26070,12200,PIONEER,2020
1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,30,PUNGGOL,2020
1121,4302,6911,1452,1628,343,0,22572,2073,7135,728,1216,18608,8252,125,907,3919,283,7838,70,1856,113,414,146,861,142,3353,17136,29545,7412,15532,4710,219,4815,8349,234,72880,16680,9350,SELETAR,2020
1122,10765,16205,4327,3469,778,0,71585,5634,13760,3041,2745,38460,19762,254,2352,8670,731,12362,131,5314,78,1629,361,1156,164,6180,43436,72229,17591,26557,10715,639,14123,20258,450,192870,28580,21710,SEMBAWANG,2020
1123,11031,5367,2712,806,534,0,36060,6589,3009,850,823,13251,8774,137,1907,4736,318,2221,46,2226,60,312,66,420,113,3464,22647,30157,9363,5316,6233,340,11557,17399,266,98760,4880,10260,SENGKANG,2020
1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SERANGOON,2020
1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,30,200,SIMPANG,2020
1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,0,80,SOUTHERN ISLANDS,2020
1127,13860,12843,4920,8611,399,0,56393,7333,24038,3569,1550,31880,18082,324,2718,10580,1016,29686,167,2721,60,1560,419,828,170,3624,36837,64965,18089,59177,8351,703,13594,24778,488,173670,56580,21700,SUNGEI KADUT,2020
1128,4235,327,124,0,7,0,6369,1550,424,884,943,1152,302,64,270,192,22,39,23,13,6,107,10,477,150,167,4654,2550,539,423,1102,92,2680,4567,131,16290,230,2210,TAMPINES,2020
1129,6967,6561,3696,1365,297,0,31706,5365,3894,659,1056,14938,7844,207,1946,6211,473,3844,94,1926,79,247,85,592,251,1951,23483,34920,9271,8521,3807,245,9929,14250,364,101320,8450,8590,TANGLIN,2020
1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOA PAYOH,2020
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TUAS,2020
1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,70,WESTERN ISLANDS,2020
1133,7160,17323,3668,6666,853,0,38318,3545,25596,1797,1635,39702,22179,232,1349,7301,452,32726,173,6462,400,1533,420,1049,278,7701,32251,66744,15988,60365,13535,683,9868,14900,612,155310,65480,28220,WESTERN WATER CATCHMENT,2020
1134,7501,15429,4289,5353,776,0,40828,3754,15140,1878,1883,33359,18558,235,2284,9462,726,19626,206,5539,87,1255,171,1022,322,6723,32049,62216,17681,38022,11466,767,10364,15567,318,153170,40410,21940,WOODLANDS,2020
1135,404,127,26,0,0,0,675,93,87,37,116,237,81,0,55,88,0,5,0,0,0,13,0,36,0,14,1011,615,109,93,77,0,347,464,4,2350,20,190,YISHUN,2020
1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOWNTOWN CORE,2020
1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARINA EAST,2020
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,30,MARINA SOUTH,2020
1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6080,60,740,MUSEUM,2020
1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,10,80,NEWTON,2020
1141,843,1005,928,266,80,0,3440,426,664,111,154,1775,1418,16,231,1289,129,500,15,228,10,46,6,40,28,234,4139,5138,1633,1470,591,41,681,1881,63,14920,1640,1290,ORCHARD,2020
1142,5797,5461,3341,1393,581,0,22012,3043,2162,2860,1033,9972,7928,79,1364,5661,658,2575,57,2677,118,891,324,520,174,2919,18470,28286,8979,8591,7206,631,6105,9737,329,77000,6990,14520,OUTRAM,2020
1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,KALLANG,2020
1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,120,270,LIM CHU KANG,2020
1145,5078,1954,774,554,54,0,13609,2748,1512,1964,773,3568,1780,72,676,1119,104,1301,50,317,14,449,72,221,71,451,9103,8532,2087,3243,2718,209,4426,7791,338,35050,3130,5520,MANDAI,2020
1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MARINE PARADE,2020
1147,5610,2058,1125,155,259,0,14350,2569,1240,621,950,4578,2065,79,744,1739,177,684,10,698,35,221,61,379,91,756,10338,10574,2328,2114,1822,205,4598,8072,142,40730,1730,4140,NORTH-EASTERN ISLANDS,2020
1148,10350,5553,1424,2588,315,0,42988,6111,18579,1810,1835,17060,7581,54,1340,3537,373,11857,45,1146,85,616,99,835,149,2397,24187,33119,8777,30214,4566,491,9983,18383,515,98770,29380,13130,NOVENA,2020
1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PASIR RIS,2020
1150,1803,123,27,6,0,0,2707,550,269,755,646,687,124,42,143,127,11,55,0,23,0,34,0,201,114,120,2565,1297,175,154,863,27,1057,2202,81,7030,90,1500,PAYA LEBAR,2020
1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9680,620,2390,RIVER VALLEY,2020
1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,20,310,ROCHOR,2020
1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SINGAPORE RIVER,2020
